,filename,cell_index,cell_type,slide_type,n_lines,cell_text
645,5_word2vec.ipynb,31,markdown,slide,3,"But what if $o = c$?		The dot product is large, but the probability to see the word in its own context is low!"
646,5_word2vec.ipynb,32,markdown,slide,3,"**Solution**: for each word $w$, instead of _one_ vector, keep _two_ vectors:	1. When $w$ is the context word: $\mathbf{u}_w$.	1. When $w$ is the central word: $\mathbf{v}_w$."
647,5_word2vec.ipynb,33,markdown,slide,5,## Problem 2: computational complexity	Remember that the objective function is	$$	L(\theta) = -\sum_{t=1}^T \left(\sum_{w' \in \textrm{context}(w_t)} \log\Pr(w'|w_t) + \sum_{\color{red}{w'' \notin \textrm{context}(w_t)}}\log(1 - \Pr(w''|w))\right)	$$
648,5_word2vec.ipynb,34,markdown,slide,2,"- In each term, the second sum is computed over the full vocabulary (except for the context of $w_t$).	- We need to compute it for each position $t$ in the text."
649,5_word2vec.ipynb,35,markdown,slide,3,"**Solution**: **for each context word**, keep only the fixed number (5-20) of terms in the second sum.		> This is called **negative sampling**."
650,5_word2vec.ipynb,36,markdown,slide,6,"## Problem 3: ""meaningless"" words		Some words (like prepositions and articles in English)	- are very frequent,	- play only a technical role and therefore don't have meaning.	"
651,5_word2vec.ipynb,37,markdown,slide,3,"So they harm the performance of stochastic gradient descent, because	- they cause may updates because they are frequent,	- these updates are ""noisy"", because ""technical"" words don't have meaning."
652,5_word2vec.ipynb,38,markdown,slide,3,"**Solution**: throw frequent words away with some probability (the higher the frequency, the higher the probability).		> This is called **subsampling**."
653,5_word2vec.ipynb,39,markdown,slide,1,## Colab demo: word2vec implementation
654,5_word2vec.ipynb,40,code,-,185,"import numpy as np	from collections import Counter	from scipy.special import softmax	from scipy.special import expit as sigmoid  # ""expit"" is the inverse of ""logit""	from scipy.spatial.distance import cosine as cosine_distance		class Word2Vec:	""""""	This is an instructive implementation of skip-gram word2vec algorithm with negative sampling loss.	It is deliberately inefficient: it uses built-in Python data structures (dicts and lists)	instead of matrix-vector operations.		The recommended way to read the code is the following:	1. First, read the implementation of the `train()` method:	- Training loop: iterate few times (epochs) over the training data.	Number of epochs is provided in the `n_epoch` parameter,	and `self.learning_rate` is predefined step size of gradient descent.	- In each iteration, a batch (central_word and context_words) is generated.	- Too frequent words are discarded (subsampling).	- The gradients are computed and gradient step is performed.	2. Then look at the method `generate_batches()`.	It creates pairs (central word, [list of context words])	by moving sliding window of predefined size `self.window_size`.	3. Then check the `generate_negative_samples()` method.	Its implementation is short, but there are two important details:	- Sampling is performed with replacement. It mimics i.i.d. assumption:	negative samples must be independent.	- The central word and the context word are discarded from the set	of negative samples.	4. The most important part is how gradients are computed: the method `compute_gradients()`.	The gradients are derived in this lecture; this method just implements them in Python code.	5. Then take a look at `build_vocabulary()`: it is mostly technical.	6. `get_vector()` method is just a one-liner, but pay attention to the fact	that we use only one of two matrices (the matrix of central vectors).	7. `get_similar_words()` method implements inefficient (O(|V|)) search of	words whose vectors are closest to the vector of the given word.	8. `__init__()` method just stores all hyperparameters and initializes necessary data structures.	""""""	def __init__(	self,	window_size=2,	vector_size=10,	n_negative_samples=20,	learning_rate=1e-5,	seed=0	):	self.window_size = window_size	self.learning_rate = learning_rate		self.vocab = Counter()		# how many dimensions each vector has	self.vector_size = vector_size	# vectors are initialized in .build_vocabulary() after the vocabulary is known	self.central_vectors = dict()	self.context_vectors = dict()		# number of negative samples for each context word	self.n_negative_samples = n_negative_samples		# prepare vocabulary for negative sampling and sumsampling	self.words_array = []	self.negative_sampling_probabilities = []	self.subsampling_probabilities = dict()		np.random.seed(seed)		def build_vocabulary(self, sequences):	# count all the words	for sequence in sequences:	for word in sequence:	self.vocab[word] += 1		sum_counts_negative_sampling = sum(v**0.75 for v in self.vocab.values())	sum_counts_subsampling = sum(self.vocab.values())	for word, count in self.vocab.items():	self.words_array.append(word)	self.negative_sampling_probabilities.append(count**0.75 / sum_counts_negative_sampling)	word_frequency = count / sum_counts_subsampling	self.subsampling_probabilities[word] = (1 + np.sqrt(word_frequency / 0.001)) * 0.001 / word_frequency		# initialize vectors with small values around 0	for word in self.vocab:	self.central_vectors[word] = np.random.randn(self.vector_size) * 0.1	self.context_vectors[word] = np.random.randn(self.vector_size) * 0.1		def generate_batches(self, sequence):	# move sliding window over the sequence	# for each position of the window generate list of context words	# return list of lists pairs (central word, [context words])	batches = []	for i_central, central_word in enumerate(sequence):	# ignore the words outside of vocabulary (we don't have vectors for them)	if central_word not in self.vocab:	continue	context_words = []	# iterate from i_central - window_size, i_central + window_size	for i_context in range(i_central - self.window_size, i_central + self.window_size + 1):	# handle boundary cases	if i_context < 0 or i_context >= len(sequence):	continue	# exclude the central word itself	if i_context == i_central:	continue	context_word = sequence[i_context]	# ignore the words outside of vocabulary	if context_word not in self.vocab:	continue	# update the batch that corresponds to the current central word	context_words.append(context_word)	# update batches with the collected batch	batches.append((central_word, context_words))	return batches		def generate_negative_samples(self, central_word, context_word):	negative_samples = np.random.choice(	self.words_array,	size=self.n_negative_samples,	replace=True,  # sampling with replacement: mimics i.i.d assumption	p=self.negative_sampling_probabilities	)	return [n for n in negative_samples if n != central_word and n != context_word]		def compute_gradients(self, central_word, context_word, negative_samples):	central_vector = self.central_vectors[central_word]		# accumulate gradient of the central word	central_word_gradient = np.zeros(self.vector_size)		context_word_vector = self.context_vectors[context_word]	context_words_gradient = -central_vector * (1 - sigmoid(np.dot(context_word_vector, central_vector)))		central_word_gradient += -context_word_vector * (1 - sigmoid(np.dot(context_word_vector, central_vector)))		# a word in negative sample can be sampled many times, so we accumulate gradients	negative_samples_gradients = {n: np.zeros(self.vector_size) for n in negative_samples}	for negative_sample in negative_samples:	negative_sample_vector = self.context_vectors[negative_sample]	negative_samples_gradients[negative_sample] += central_vector * (1 - sigmoid(-np.dot(negative_sample_vector, central_vector)))	central_word_gradient += negative_sample_vector * (1 - sigmoid(-np.dot(negative_sample_vector, central_vector)))		return central_word_gradient, context_words_gradient, negative_samples_gradients		def train(self, sequences, n_epoch=5):	T = 0	for epoch in range(n_epoch):	for sequence in sequences:	# learning rate decays proportional to the number of iterations	# similar to the original word2vec code	alpha = self.learning_rate * max(0.0001, (1 - T / (n_epoch * len(sequences))))	T += 1	for batch in self.generate_batches(sequence):	central_word, context_words = batch		# subsample: randomly discard too frequent words	if np.random.random() > self.subsampling_probabilities[central_word]:	continue		for context_word in context_words:	# generate negative samples	# negative samples do not include the central word and the context word	negative_samples = self.generate_negative_samples(central_word, context_word)		# compute gradients	central_word_gradient, context_word_gradient, negative_samples_gradients = self.compute_gradients(	central_word, context_word, negative_samples	)	# perform one step of gradient descent: update all the parameters in direction opposite to gradient	self.central_vectors[central_word] -= alpha * central_word_gradient	self.context_vectors[context_word] -= alpha * context_word_gradient	for negative_sample in negative_samples:	self.context_vectors[negative_sample] -= alpha * negative_samples_gradients[negative_sample]		def get_vector(self, word):	return self.central_vectors[word]		def get_similar_words(self, word, k=10):	word_vector = self.get_vector(word)	cosine_similarities = [1 - 0.5 * cosine_distance(word_vector, self.get_vector(w)) for w in self.words_array]	return list(	reversed([	(self.words_array[i], cosine_similarities[i])	for i in np.argsort(cosine_similarities)[-k-1:-1]  # exclude the word itself	])	)"
655,5_word2vec.ipynb,41,code,-,38,"# toy example: ""A"" and ""B"" always occur near X	# all the other words (actually, characters) from the left and from the right are random	from string import ascii_lowercase	import random	from pprint import pprint		random.seed(0)	n_examples = 1000	# generate random left and right halves	left_contexts = [random.choices(ascii_lowercase, k=5) for _ in range(n_examples)]	right_contexts = [random.choices(ascii_lowercase, k=5) for _ in range(n_examples)]		# insert ""XA"" and ""XB"" to the middle	toy_dataset = [	l + list(""XA"") + r for l, r in zip(left_contexts, right_contexts)	] + [	l + list(""XB"") + r for l, r in zip(left_contexts, right_contexts)	]	random.shuffle(toy_dataset)		print(""A few lines of the toy dataset:"")	print(""\n"".join(["""".join(t) for t in toy_dataset[:3]]))	window_size = 1	vector_size = 2	learning_rate = 0.1	n_epoch = 5	n_negative_samples = 5	word2vec = Word2Vec(	seed=1,	window_size=window_size,	vector_size=vector_size,	learning_rate=learning_rate,	n_negative_samples=n_negative_samples	)	word2vec.build_vocabulary(toy_dataset)	word2vec.train(toy_dataset, n_epoch=n_epoch)	print(""Words most similar to 'A'"")	pprint(word2vec.get_similar_words(""A""))"
656,5_word2vec.ipynb,42,markdown,slide,3,## Colab quiz 3		How are word vectors computed?
657,5_word2vec.ipynb,43,code,-,1,quiz_word2vec_word_vector()()
658,5_word2vec.ipynb,44,markdown,slide,3,## Colab quiz 4		Which words are subsampled?
659,5_word2vec.ipynb,45,code,-,1,quiz_word2vec_subsampling()()
660,5_word2vec.ipynb,46,markdown,slide,3,## Colab quiz 5		Details of negative sampling.
661,5_word2vec.ipynb,47,code,-,1,quiz_word2vec_negative_sampling()()
662,5_word2vec.ipynb,48,markdown,slide,1,## Derivation of gradients
663,5_word2vec.ipynb,49,markdown,slide,2,## Exercise 1	Prove that $\sigma(-\mathbf{x}) = 1 - \sigma(\mathbf{x})$.
664,5_word2vec.ipynb,50,markdown,slide,3,## Exercise 2		Prove that $\dfrac{\mathrm{d}\sigma(\mathbf{x})}{\mathrm{d}\mathbf{x}} = \sigma(\mathbf{x})(1-\sigma(\mathbf{x}))$.
665,5_word2vec.ipynb,51,markdown,slide,5,"## Exercise 3		Prove that for arbitrary vectors $\mathbf{x}, \mathbf{y}$	- $\dfrac{\mathrm{d}(\mathbf{x} \cdot \mathbf{y})}{\mathrm{d}\mathbf{x}} = \mathbf{y}$	- $\dfrac{\mathrm{d}(\mathbf{x} \cdot \mathbf{y})}{\mathrm{d}\mathbf{y}} = \mathbf{x}$"
666,5_word2vec.ipynb,52,markdown,slide,7,"### Derivation of gradient w.r.t. central word		Consider one term in the objective function:	$$	\ell(c, o, N) = -\log\Pr(o|c) - \sum_{n \in N}\log(1 - \Pr(n|c))	$$	where $c$ is the central word, $o$ is the context (""outside"") word, $n \in N$ is a negative sample."
667,5_word2vec.ipynb,53,markdown,slide,4,"Since $\Pr(o|c) = \sigma(\mathbf{u}_o \cdot \mathbf{v}_c)$ and $1 - \Pr(n|c) = \sigma(-\mathbf{u}_n \cdot \mathbf{v}_c)$, we have	$$	\ell(c, o, N) = -\log\sigma(\mathbf{u}_o \cdot \mathbf{v}_c) - \sum_{n \in N}\log\sigma(-\mathbf{u}_n \cdot \mathbf{v}_c)	$$"
668,5_word2vec.ipynb,54,markdown,slide,3,$$	-\dfrac{\mathrm{d}\log\sigma(\mathbf{u}_o \cdot \mathbf{v}_c)}{\mathrm{d}\mathbf{v}_c}	$$
669,5_word2vec.ipynb,55,markdown,slide,3,$$	= - \dfrac{1}{\sigma(\mathbf{u}_o \cdot \mathbf{v}_c)} \dfrac{\mathrm{d}\sigma(\mathbf{u}_o \cdot \mathbf{v}_c)}{\mathrm{d}\mathbf{v}_c}	$$
670,5_word2vec.ipynb,56,markdown,slide,3,$$	= - \dfrac{1}{\sigma(\mathbf{u}_o \cdot \mathbf{v}_c)} \sigma(\mathbf{u}_o \cdot \mathbf{v}_c) (1 - \sigma(\mathbf{u}_o \cdot \mathbf{v}_c)) \dfrac{\mathrm{d} \mathbf{u}_o \cdot \mathbf{v}_c}{\mathrm{d}\mathbf{v}_c}	$$
671,5_word2vec.ipynb,57,markdown,slide,3,$$	= - (1 - \sigma(\mathbf{u}_o \cdot \mathbf{v}_c)) \mathbf{u}_o	$$
672,5_word2vec.ipynb,58,markdown,slide,7,"Similarly,		$$	\dfrac{\mathrm{d}}{\mathrm{d}\mathbf{v}_c}\left(-\sum_{n \in N}\log\sigma(-\mathbf{u}_n \cdot \mathbf{v}_c)\right)	=	\sum_{n \in N} \mathbf{u}_n(1 - \sigma(-\mathbf{u}_n\cdot \mathbf{v}_c))	$$"
673,5_word2vec.ipynb,59,markdown,slide,2,"## Exercise 4	Find derivatives $\dfrac{\mathrm{d}\ell(c, o, N)}{\mathrm{d}\mathbf{u}_o}$ and $\dfrac{\mathrm{d}\ell(c, o, N)}{\mathrm{d}\mathbf{u}_n}$."
674,5_word2vec.ipynb,60,markdown,slide,1,# Colab demo: word2vec in gensim
675,5_word2vec.ipynb,61,markdown,-,1,## How to train
676,5_word2vec.ipynb,62,code,-,14,"print(""Words most similar to 'A' (gensim implementation)"")	from gensim.models import Word2Vec		gensim_word2vec = Word2Vec(	sg=1,  # skip-gram	hs=0,  # negative sampling	size=vector_size,	window=window_size,	alpha=learning_rate,	negative=n_negative_samples	)	gensim_word2vec.build_vocab(toy_dataset)	gensim_word2vec.train(toy_dataset, total_examples=len(toy_dataset), epochs=n_epoch)	pprint(gensim_word2vec.wv.most_similar(""A""))"
677,5_word2vec.ipynb,63,code,-,18,"# try the real dataset	from sklearn.datasets import fetch_20newsgroups	dataset = fetch_20newsgroups(	subset=""all"",	shuffle=True,	random_state=1,	remove=('headers', 'footers', 'quotes')	)		from tqdm.notebook import tqdm	import spacy		# extract tokens (lemmas) with spaCy	nlp = spacy.load(""en"", disable=['parser', 'ner', 'tagger'])	def tokens(s):	return [t.lemma_ for t in nlp(s)]		texts = [tokens(text) for text in tqdm(dataset.data, desc=""tokenize"")]"
678,5_word2vec.ipynb,64,code,-,9,"# initialize, build vocabulary and train at once	gensim_word2vec = Word2Vec(	texts,	sg=1,  # skip-gram	hs=0,  # negative sampling	size=32,	window=5,  # context is a 5-word window around the target word	min_count=5  # ignore words that occur less than 5 times	).wv  # ""wv"" stands for ""word vectors"""
679,5_word2vec.ipynb,65,code,-,1,"gensim_word2vec.most_similar(""space"")"
680,5_word2vec.ipynb,66,code,-,1,"gensim_word2vec.most_similar(""gif"")"
681,5_word2vec.ipynb,67,code,-,1,"gensim_word2vec.most_similar(""hockey"")"
682,5_word2vec.ipynb,68,markdown,-,1,## Pre-trained vectors
683,5_word2vec.ipynb,69,code,-,8,"import gensim.downloader as api		# list all available models	from tabulate import tabulate	from IPython.display import display, HTML	all_gensim_models = api.info()[""models""]	gensim_model_description = [(m, all_gensim_models[m][""description""]) for m in all_gensim_models]	display(HTML(tabulate(gensim_model_description, headers=(""model name"", ""description""), tablefmt=""html"")))"
684,5_word2vec.ipynb,70,code,-,2,"# load a relatively small (128MB) model	model = api.load(""glove-wiki-gigaword-100"")"
685,5_word2vec.ipynb,71,code,-,1,"model.most_similar(""hockey"")"
686,5_word2vec.ipynb,72,markdown,slide,3,"## Colab quiz 6		What is the most similar to ""twitter""?"
687,5_word2vec.ipynb,73,code,-,1,quiz_most_similar()()
688,5_word2vec.ipynb,74,markdown,slide,1,# Visualization of word vectors
